time,Test_id,BL_x,BL_y,BL_z,BP_x,BP_y,BP_z,AP_x,AP_y,AP_z,AL_x,AL_y,AL_z
2021-01-02 13:55:00,8a,0.21305,0.14795,0.14175,3.18671,3.86319,4.80469,0.16819,0.14161,0.15014,2.54739,0.53508,1.44113
2021-01-02 13:55:00,8a,0.16717,0.15674,0.11154,3.33882,6.03884,4.75099,0.13503,0.13185,0.11294,2.5483,0.63035,1.56076
2021-01-02 13:55:00,8a,0.12806,0.10334,0.12487,3.10532,6.39652,3.71965,0.16664,0.13164,0.1066,2.57201,0.60171,1.48523
2021-01-02 13:55:00,8a,0.13472,0.13977,0.12384,3.03873,5.13531,3.19311,0.26411,0.14351,0.11912,2.61637,0.69288,1.50553
2021-01-02 13:55:00,8a,0.1334,0.14915,0.13281,2.42208,3.92234,3.1783,0.19221,0.15328,0.13178,2.16323,0.84012,1.60366
2021-01-02 13:55:00,8a,0.17677,0.18992,0.13422,2.7617,3.84045,4.59653,0.18401,0.10112,0.11767,2.22204,0.8067,1.58008
2021-01-02 13:55:00,8a,0.21645,0.15777,0.12841,3.09023,5.74131,4.80632,0.16132,0.16634,0.15436,2.23167,0.75842,1.58137
2021-01-02 13:55:00,8a,0.15985,0.13335,0.13044,3.27313,6.58896,3.72648,0.1505,0.18374,0.13923,2.50956,0.66414,1.6439
2021-01-02 13:55:00,8a,0.19716,0.13059,0.12522,3.30687,5.42174,2.94775,0.19504,0.15126,0.11204,2.33783,0.64978,1.62007
2021-01-02 13:55:00,8a,0.23296,0.19116,0.12028,3.50233,3.94681,3.42777,0.19321,0.14259,0.12845,2.73989,0.51767,1.43614
2021-01-02 13:55:00,8a,0.17745,0.149,0.1313,2.85356,3.54448,4.09362,1.23567,0.30503,0.22153,2.87525,0.55184,1.38564
2021-01-02 13:55:00,8a,0.17432,0.16829,0.11642,3.12846,4.87626,4.89618,0.15969,0.18416,0.11395,2.73741,0.61365,1.4857
2021-01-02 13:55:00,8a,0.15658,0.11644,0.14852,3.19571,6.2168,4.50631,0.16677,0.14339,0.12871,2.79952,0.58836,1.56996
2021-01-02 13:55:00,8a,0.18435,0.1737,0.12551,3.12057,6.19991,3.25987,0.39776,0.60621,0.50918,2.48302,0.72277,1.53258
2021-01-02 13:55:00,8a,0.85847,0.15938,0.14323,3.15201,4.35025,3.02639,0.17751,0.12612,0.12243,2.42253,0.83764,1.58699
2021-01-02 13:55:00,8a,0.14816,0.16767,0.13244,2.79749,3.22258,3.37747,0.35811,0.22783,0.24089,2.28158,0.76836,1.68558
2021-01-02 13:55:00,8a,0.2218,0.18404,0.12412,3.20477,4.5979,4.77475,3.16811,0.70267,0.62263,2.34289,0.6443,1.50851
2021-01-02 13:55:00,8a,0.16507,0.18384,0.13761,3.07401,6.06441,4.53738,0.15593,0.13376,0.1219,2.56961,0.6022,1.53203
2021-01-02 13:55:00,8a,0.17584,0.20182,0.14686,3.6339,5.65121,3.83073,0.16849,0.12282,0.12716,2.47009,0.56367,1.45762
2021-01-02 13:55:00,8a,0.15521,0.14442,0.11011,3.09363,3.95045,2.91016,0.13757,0.1412,0.12794,2.56429,0.56357,1.50368
2021-01-02 13:55:00,8a,0.16002,0.18509,0.13953,3.16338,3.01169,3.16831,0.15807,0.15372,0.14728,2.51227,0.59983,1.3975
2021-01-02 13:55:00,8a,0.22833,0.14244,0.13403,2.98173,4.27755,4.48205,0.11688,0.19953,0.1569,2.621,0.59021,1.61397
2021-01-02 13:55:00,8a,0.16699,0.14541,0.12927,2.98364,5.44753,4.36431,0.15646,0.16145,0.14573,2.27916,0.7628,1.72242
2021-01-02 13:55:00,8a,0.18368,0.20254,0.11595,3.08991,5.65018,3.34135,0.18432,0.16928,0.12547,2.16624,0.89568,1.59304
2021-01-02 13:55:00,8a,0.17187,0.11428,0.13513,3.23197,4.22039,3.13646,0.1742,0.19478,0.1406,2.2648,0.78578,1.63325
2021-01-02 13:56:00,8a,0.21322,0.1505,0.14304,3.10937,2.58195,3.16563,0.20041,0.15159,0.0946,2.44281,0.67763,1.47535
2021-01-02 13:56:00,8a,0.20316,0.13691,0.17143,2.89568,3.43039,4.38918,0.16894,0.1278,0.16206,2.34483,0.59257,1.57007
2021-01-02 13:56:00,8a,0.12948,0.17667,0.12449,3.00237,5.0693,4.55364,0.15864,0.13193,0.14233,2.73389,0.53326,1.4332
2021-01-02 13:56:00,8a,0.15041,0.15052,0.1172,3.27071,5.29394,3.58003,0.19611,0.12739,0.16845,2.74592,0.62275,1.4537
2021-01-02 13:56:00,8a,0.31345,0.31826,0.27445,2.60126,3.91187,2.44397,0.18419,0.10913,0.12611,2.51283,0.63047,1.52228
2021-01-02 13:56:00,8a,0.2289,0.16216,0.15746,3.51383,2.75346,3.16964,0.14131,0.11108,0.13145,2.74835,0.57261,1.55933
2021-01-02 13:56:00,8a,0.11762,0.206,0.12251,3.12912,3.91396,4.18083,0.17117,0.17608,0.11938,2.58283,0.67805,1.60209
2021-01-02 13:56:00,8a,0.1557,0.14631,0.15557,3.66508,5.10515,4.73615,0.17746,0.16989,0.10094,2.22226,0.90378,1.66919
2021-01-02 13:56:00,8a,0.13189,0.15972,0.12241,3.26867,5.0604,3.83805,0.19555,0.12825,0.12183,2.39937,0.76295,1.52423
2021-01-02 13:56:00,8a,0.14859,0.12152,0.14633,2.94217,3.64577,2.55615,0.13976,0.12483,0.12795,2.42945,0.76613,1.48874
2021-01-02 13:56:00,8a,0.19858,0.14125,0.11268,3.25397,2.85508,3.61272,0.11964,0.17919,0.10418,2.50377,0.60503,1.53185
2021-01-02 13:56:00,8a,0.17626,0.11615,0.12447,3.28871,3.39052,3.97064,0.18846,0.19486,0.12399,2.27603,0.65786,1.55583
2021-01-02 13:56:00,8a,0.17856,0.12441,0.13016,3.37996,4.54001,4.72798,0.19499,0.15838,0.13132,2.4306,0.65135,1.50311
2021-01-02 13:56:00,8a,0.14135,0.12099,0.12072,3.09779,4.78654,4.13291,0.13826,0.13801,0.14435,2.60542,0.59081,1.38491
2021-01-02 13:56:00,8a,0.16153,0.13409,0.09312,3.27354,3.40285,2.78726,0.1393,0.09109,0.14414,2.76957,0.61409,1.58189
2021-01-02 13:56:00,8a,0.15672,0.14797,0.13485,2.94528,2.77753,2.57751,0.19719,0.14205,0.10723,2.19509,0.79559,1.51358
2021-01-02 13:56:00,8a,0.17077,0.15671,0.11639,3.06868,3.23378,4.0736,0.18895,0.14868,0.10711,2.50192,0.76805,1.48312
2021-01-02 13:56:00,8a,0.19246,0.16162,0.09814,3.27064,4.80961,4.31076,0.40165,0.21809,0.18154,2.18501,0.84619,1.51022
2021-01-02 13:56:00,8a,0.21169,0.15543,0.12757,3.08691,4.63328,3.95456,0.17201,0.12626,0.15936,2.35946,0.73352,1.56139
2021-01-02 13:56:00,8a,0.17346,0.16071,0.13186,3.06166,3.62263,3.27375,0.16098,0.17704,0.11966,2.686,0.60762,1.70222
2021-01-02 13:56:00,8a,0.16756,0.11078,0.13252,2.83416,3.33203,2.67155,0.14253,0.1369,0.14251,2.34324,0.65224,1.53622
2021-01-02 13:56:00,8a,0.24116,0.16247,0.11256,2.9282,3.54214,3.70737,0.97307,0.60568,0.53443,2.31135,0.63508,1.54313
2021-01-02 13:56:00,8a,0.15517,0.13363,0.12959,3.49418,4.14545,4.14763,0.46602,0.30989,0.30309,2.56848,0.56169,1.57151
2021-01-02 13:56:00,8a,0.3641,0.1417,0.11314,2.96575,4.79937,4.21174,0.19823,0.13408,0.10616,2.5289,0.67183,1.49773
2021-01-02 13:56:00,8a,0.15267,0.16439,0.14335,2.57305,4.01489,3.58834,0.12957,0.13976,0.1576,2.51437,0.74489,1.54108
2021-01-02 13:56:00,8a,0.16223,0.14404,0.13922,2.90541,3.2942,2.56047,0.1877,0.1347,0.11628,2.28434,0.8735,1.5962
2021-01-02 13:56:00,8a,0.14626,0.14767,0.13007,3.68263,3.42116,3.98679,0.15285,0.13094,0.11064,2.25881,0.82228,1.51861
2021-01-02 13:57:00,8a,0.17991,0.16872,0.12283,3.29789,4.40992,4.26831,0.20226,0.11914,0.13332,2.59422,0.70009,1.67694
2021-01-02 13:57:00,8a,0.16643,0.11562,0.13724,3.4021,4.41712,4.28279,0.18491,0.13662,0.14154,2.28252,0.65578,1.63183
2021-01-02 13:57:00,8a,0.14265,0.15304,0.11354,3.28007,3.45841,3.94313,0.17077,0.18206,0.11831,2.35438,0.69066,1.61171
2021-01-02 13:57:00,8a,0.19984,0.13621,0.17272,2.8734,3.02702,2.79976,0.16278,0.12691,0.11178,2.62295,0.60391,1.37077
2021-01-02 13:57:00,8a,0.16458,0.12621,0.10578,3.24932,3.62589,3.54519,0.17646,0.12481,0.11718,2.6976,0.62181,1.36133
2021-01-02 13:57:00,8a,0.16186,0.12278,0.12537,3.18869,4.45737,4.59582,0.18197,0.11402,0.14168,2.91276,0.64386,1.59609
2021-01-02 13:57:00,8a,0.23127,0.12942,0.09358,3.00992,4.40477,4.19041,0.11777,0.13606,0.15057,2.58967,0.67747,1.49768
2021-01-02 13:57:00,8a,0.18321,0.17582,0.10697,3.48706,3.48735,3.78952,0.17772,0.13333,0.1412,2.33147,0.85777,1.63674
2021-01-02 13:57:00,8a,0.19426,0.12931,0.11089,2.93524,2.83819,2.75789,0.16939,0.11377,0.11302,2.24244,0.75707,1.5874
2021-01-02 13:57:00,8a,0.18391,0.11442,0.11348,3.19227,4.0597,3.84841,0.13129,0.14828,0.14796,2.09366,0.82075,1.65795
2021-01-02 13:57:00,8a,0.19685,0.14327,0.1065,3.4002,4.36546,4.33141,0.24958,0.16654,0.12746,2.34737,0.71554,1.70849
2021-01-02 13:57:00,8a,0.18988,0.14529,0.11932,3.15182,4.30206,4.19712,0.18381,0.13008,0.11612,2.19555,0.78171,1.54392
2021-01-02 13:57:00,8a,0.17179,0.16297,0.12858,3.01446,3.15452,3.52595,0.23878,0.17101,0.11711,2.3945,0.70075,1.51276
2021-01-02 14:01:00,9,5.02743,2.09623,3.3732,0.16058,0.12136,0.1312,1.57692,0.79554,0.88942,1.06563,0.4584,0.41208
2021-01-02 14:01:00,9,5.10679,2.72938,3.13619,0.14033,0.18327,0.12578,1.64939,0.99642,0.97173,0.98214,0.44323,0.44281
2021-01-02 14:01:00,9,5.10258,2.47615,3.1666,0.19052,0.15123,0.13058,1.02916,0.57792,0.66715,0.85782,0.51086,0.42185
2021-01-02 14:01:00,9,5.08938,2.87057,3.45716,0.14943,0.15704,0.14221,1.70526,0.63173,0.90658,0.7173,0.54173,0.42714
2021-01-02 14:01:00,9,4.82685,2.94737,4.00285,0.12365,0.17899,0.12646,1.17059,0.59194,0.65457,1.22119,0.39642,0.48024
2021-01-02 14:01:00,9,4.88963,2.9197,4.07186,0.15284,0.13051,0.11562,1.09811,0.52788,0.57548,0.84618,0.46109,0.485
2021-01-02 14:01:00,9,4.73162,3.05674,3.53862,0.22074,0.15884,0.13969,1.3901,0.66355,0.61646,1.48942,0.69503,0.61022
2021-01-02 14:01:00,9,5.13786,3.11903,3.29205,0.13551,0.12979,0.11453,1.51291,0.48203,0.43749,2.63347,0.56626,0.57704
2021-01-02 14:01:00,9,5.078,2.60418,3.11317,0.14708,0.14803,0.13974,1.32792,0.38508,0.46821,2.3522,0.60086,0.64383
2021-01-02 14:01:00,9,5.14989,2.46505,3.60635,0.23412,0.19331,0.13349,1.37958,0.59466,0.49486,2.3479,0.45913,0.6226
2021-01-02 14:01:00,9,5.20031,3.19399,4.1524,1.08189,0.25537,0.26033,1.15802,0.75766,0.47564,1.09991,0.5201,0.52529
2021-01-02 14:01:00,9,4.7875,2.8263,4.24095,2.97608,3.53445,3.07075,1.36235,0.40815,0.5391,0.91547,0.53663,0.46811
2021-01-02 14:01:00,9,5.23439,2.79541,3.54535,3.11942,4.42524,3.48199,1.52651,0.44872,0.47373,3.39242,4.26274,8.64668
2021-01-02 14:01:00,9,5.09163,2.40784,3.17319,2.73543,3.70792,3.44897,1.30965,0.41986,0.36129,3.41676,2.32573,7.1739
2021-01-02 14:02:00,9,5.45735,2.82297,3.31991,2.40804,2.84491,3.16761,1.13774,0.54865,0.47171,3.00202,2.2101,5.15551
2021-01-02 14:02:00,9,5.08593,3.09122,3.92127,2.56607,2.54954,2.96022,1.26398,0.67599,0.66648,1.72922,2.05574,4.85874
2021-01-02 14:02:00,9,4.44876,2.71145,4.24606,3.14472,3.58529,3.17507,1.19999,0.46904,0.42829,1.90592,1.75798,4.19732
2021-01-02 14:02:00,9,5.10827,4.09702,4.39254,3.02107,4.07627,3.36613,1.33388,0.45351,0.42813,1.65294,1.91922,4.41516
2021-01-02 14:02:00,9,5.51292,3.92461,3.83079,3.48588,3.95485,3.80598,1.61047,0.41749,0.45549,2.02336,2.05803,4.66061
2021-01-02 14:02:00,9,4.87163,2.49928,3.50519,3.0146,2.79901,4.01522,1.31717,0.71102,0.48306,2.36896,2.4319,5.67739
2021-01-02 14:02:00,9,5.35797,2.14498,3.47808,2.66284,2.84624,2.89036,1.20685,0.67974,0.5466,2.90748,3.45681,7.89895
2021-01-02 14:02:00,9,4.75842,2.80857,4.14533,2.92196,3.7141,3.03053,1.02696,0.49632,0.52155,3.79356,3.76318,9.83959
2021-01-02 14:02:00,9,4.64895,4.31934,4.6343,3.06487,4.50277,3.49769,1.17516,0.54782,0.48605,4.74647,3.92243,12.32936
2021-01-02 14:02:00,9,5.15119,3.79007,4.41866,3.48882,4.41298,3.9885,1.05152,0.54452,0.46666,4.29443,5.0276,13.97041
2021-01-02 14:02:00,9,4.95179,2.92818,3.81649,2.73809,2.55041,3.98136,0.92191,0.54333,0.54988,5.55338,6.01429,16.97789
2021-01-02 14:02:00,9,4.64987,2.22815,3.53264,2.29786,2.57046,3.41942,1.39495,0.55088,0.62057,8.68492,8.47591,23.43152
2021-01-02 14:02:00,9,5.07373,3.2346,3.95347,2.52639,4.05158,2.66837,1.21845,0.58818,0.51573,20.96713,14.73823,37.87167
2021-01-02 14:02:00,9,4.94415,3.71209,4.47837,2.96092,4.72551,3.35669,1.22636,0.34004,0.36187,14.44913,14.61025,36.20966
2021-01-02 14:02:00,9,4.70864,3.10668,4.76981,3.22155,4.77499,3.90037,1.22453,0.60932,0.54657,9.52562,13.50597,26.74625
2021-01-02 14:02:00,9,4.93125,3.12556,4.40359,2.78419,2.91922,3.8866,1.1558,0.69535,0.5058,8.4196,12.36637,26.07762
2021-01-02 14:02:00,9,5.3573,3.3873,3.85345,2.2265,2.99251,3.1767,1.10352,0.48111,0.51803,8.47437,12.35737,25.20001
2021-01-02 14:02:00,9,5.06925,2.60376,3.80251,2.47271,3.41918,2.70181,1.66406,0.3868,0.52378,9.58465,13.39105,25.5409
2021-01-02 14:02:00,9,5.00033,2.83851,4.11598,2.8813,5.1931,3.25956,1.31516,0.67376,0.41988,7.16049,12.93947,23.13806
2021-01-02 14:02:00,9,4.77188,3.90758,4.70397,2.91922,4.82437,3.48915,1.39507,0.53607,0.60267,7.92654,12.64814,21.74824
2021-01-02 14:02:00,9,5.14504,4.65133,5.03558,2.80657,3.24689,4.18316,1.44331,0.58939,0.54941,4.98874,5.81174,12.26423
2021-01-02 14:02:00,9,5.10592,3.72907,4.43615,2.4958,2.62249,3.23243,1.32671,0.63414,0.54923,3.50366,3.31041,7.10489
2021-01-02 14:02:00,9,4.70308,2.60586,3.95851,2.62789,4.4438,3.03934,1.36391,0.41821,0.38725,4.85512,3.73821,6.77819
2021-01-02 14:02:00,9,4.84615,3.26881,4.01369,2.50432,5.13927,3.19674,1.14029,0.76157,0.64282,4.26817,3.31708,5.93165
2021-01-02 14:02:00,9,4.80763,3.85943,4.59731,3.00314,4.59554,3.66847,1.04147,0.7911,0.55423,3.40751,3.03013,6.31487
2021-01-02 14:02:00,9,4.3219,3.17572,4.77815,2.59883,3.06977,3.87501,1.27468,0.56366,0.38583,4.19637,3.11399,5.95024
2021-01-02 14:02:00,9,4.6689,4.05697,5.06993,2.44848,2.92736,3.53766,1.26895,0.43978,0.42027,2.87002,2.74099,5.24622
2021-01-02 14:03:00,9,4.87909,4.30004,4.63888,2.76044,5.38726,2.99699,1.24675,0.5334,0.35263,3.82972,2.70641,4.72324
2021-01-02 14:03:00,9,4.76482,3.18302,4.11848,2.72777,5.58929,3.46331,1.23301,0.47769,0.51585,2.87454,2.16461,4.10936
2021-01-02 14:03:00,9,4.78758,2.19101,4.07615,2.88827,5.29282,3.5356,1.04374,0.64594,0.62397,3.14087,2.10613,4.32279
2021-01-02 14:03:00,9,4.75381,3.35431,4.53181,2.47915,3.3623,3.83256,1.41247,0.63807,0.53652,3.23551,2.15733,3.81096
2021-01-02 14:03:00,9,5.2372,4.40357,5.07545,2.36428,2.79343,3.63683,1.60064,0.48009,0.43756,2.35005,1.77442,3.77477
2021-01-02 14:03:00,9,4.88998,4.52511,5.28052,2.26405,4.75947,2.76775,1.1738,0.653,0.49393,4.12943,0.93596,1.07593
2021-01-02 14:03:00,9,4.47851,3.2263,4.52727,2.82665,5.83618,3.23991,1.06266,0.83392,0.51069,4.67039,0.65277,1.00055
2021-01-02 14:03:00,9,5.15732,3.78678,4.27774,2.82969,5.19373,3.75274,1.406,0.48856,0.46978,4.68161,0.56889,1.17185
2021-01-02 14:03:00,9,4.62055,3.16235,4.41026,2.66189,3.22561,3.90701,1.22272,0.56624,0.45208,4.42441,0.68135,1.18951
2021-01-02 14:03:00,9,4.61693,4.32138,5.2064,2.43796,2.73161,3.31472,1.27629,0.60185,0.40685,4.21959,0.63063,0.93038
2021-01-02 14:03:00,9,4.77267,3.82105,5.36551,2.33475,4.18725,2.86231,1.37418,0.515,0.40821,3.02578,0.56552,0.89978
2021-01-02 14:03:00,9,4.46091,3.83149,4.99479,2.50988,6.04994,3.02091,1.35177,0.50066,0.57234,2.40246,0.45769,0.84798
2021-01-02 14:03:00,9,4.67477,3.85817,4.48211,2.97457,5.86,3.63575,1.29547,0.68268,0.49781,1.87491,0.45554,0.92842
2021-01-02 14:03:00,9,5.01083,3.44196,4.39993,2.71951,3.77945,4.13173,1.71755,0.54263,0.36945,2.96718,0.66967,0.95832
2021-01-02 14:03:00,9,4.6643,3.50469,4.77369,2.11016,2.64318,3.16268,1.20137,0.55492,0.43354,3.44269,0.6877,0.84169
2021-01-02 14:03:00,9,4.59518,4.76322,5.5708,2.17669,4.77022,2.83311,1.00118,0.65597,0.59917,4.40962,0.60849,0.9385
2021-01-02 14:03:00,9,4.42119,4.19484,5.72943,2.85799,6.0861,3.25089,1.33595,0.61816,0.48003,4.56745,0.74261,1.06206
2021-01-02 14:03:00,9,4.6763,4.56939,5.27268,2.6971,4.89635,3.65581,1.42051,0.52719,0.39093,4.59338,0.80765,1.02319
2021-01-02 14:03:00,9,4.61284,4.19098,4.78649,2.7437,3.45121,3.79256,1.44801,0.54666,0.49291,3.78507,0.69452,1.1115
2021-01-02 14:03:00,9,5.02947,2.96875,4.58855,2.42472,2.94898,3.61498,1.0691,0.64558,0.55143,3.84453,0.83721,1.08039
2021-01-02 14:03:00,9,4.58026,2.74275,4.75017,2.31227,5.07938,2.88178,1.25977,0.57679,0.72492,2.42061,0.54245,0.93862
2021-01-02 14:03:00,9,4.90214,4.95607,5.63567,2.73791,6.28193,3.2653,1.77165,0.66328,0.61331,2.76375,0.68727,0.81892
2021-01-02 14:03:00,9,4.92244,4.42618,5.8917,3.13373,6.59447,3.67436,1.8501,0.43972,0.33825,2.70588,0.73898,0.94812
2021-01-02 14:03:00,9,4.68045,3.82992,5.24595,2.50251,4.33276,4.04314,1.01697,0.64346,0.51684,2.53762,0.69295,0.96834
2021-01-02 14:03:00,9,4.94679,3.62072,4.73637,2.7341,2.78347,3.56218,1.46534,0.65706,0.72309,4.06984,0.77599,1.03693
2021-01-02 14:03:00,9,5.25182,3.5226,4.5169,2.46596,3.9643,3.13006,1.63183,0.62013,0.59918,3.94374,0.91527,1.10727
2021-01-02 14:03:00,9,4.66444,4.59286,5.57574,2.55171,6.79223,3.1451,1.60358,0.55792,0.47907,3.8796,0.68878,1.11009
2021-01-02 14:04:00,9,4.1447,4.26454,5.81419,3.05358,7.00677,3.54906,1.82335,0.64531,0.43276,4.59535,0.8887,0.98374
2021-01-02 14:04:00,9,4.65897,4.49129,5.79874,2.87045,4.83378,4.23165,1.16414,0.73196,0.47967,3.45048,0.90289,1.05927
2021-01-02 14:04:00,9,4.93474,4.56625,5.38321,2.07106,2.85284,3.50257,1.07066,0.61099,0.6217,3.05478,0.88467,1.08233
2021-01-02 14:04:00,9,4.75529,2.77707,4.53572,2.31381,4.14185,2.93832,1.7076,0.58154,0.53185,2.33022,0.95666,0.95544
2021-01-02 14:04:00,9,4.44252,2.65249,4.59451,2.72323,6.68359,3.43113,1.84863,0.46178,0.32313,2.3143,1.14055,1.03623
2021-01-02 14:04:00,9,4.46756,3.33284,5.37611,2.93355,7.06029,3.37348,1.10479,0.62387,0.64119,2.43113,1.0966,1.11751
2021-01-02 14:04:00,9,4.74107,5.38966,5.95463,2.54499,4.77318,3.85583,1.37188,0.77168,0.76572,3.68643,1.1614,1.19422
2021-01-02 14:04:00,9,4.31517,4.43861,5.78654,2.42507,3.04613,3.80549,1.35258,0.67778,0.54442,3.94934,1.22448,1.19409
2021-01-02 14:04:00,9,4.31853,3.86711,5.33199,2.43826,4.42113,3.55228,1.48169,0.51611,0.43201,4.38722,0.97489,1.13519
2021-01-02 14:04:00,9,4.72258,3.79408,4.83502,2.94992,7.14904,3.54493,1.56909,0.60962,0.4454,4.54105,1.12101,1.21663
2021-01-02 14:04:00,9,4.25878,2.88574,4.74902,2.89272,6.82937,3.57449,1.26496,0.68453,0.49463,3.82077,1.24824,1.35492
2021-01-02 14:04:00,9,4.03831,3.68547,5.6447,2.56444,5.21503,3.75115,0.95304,0.59221,0.63521,3.3822,0.76477,1.13795
2021-01-02 14:04:00,9,4.33215,4.72221,6.04539,2.5132,3.89551,3.78192,1.54315,0.51784,0.66526,3.12384,0.91338,1.17688
2021-01-02 14:04:00,9,4.42518,5.0336,5.8306,2.38489,4.95682,3.67058,1.71619,0.54535,0.35669,1.96236,1.00846,1.09679
2021-01-02 14:04:00,9,4.95532,3.85952,5.23953,2.67149,7.50447,3.36208,1.44638,0.41095,0.35631,2.57106,0.8778,1.024
2021-01-02 14:04:00,9,4.48501,3.20562,4.72345,3.05268,6.96427,3.69026,1.12714,0.84482,0.72297,3.29691,1.02516,1.10132
2021-01-02 14:04:00,9,4.10292,2.20259,4.93367,2.9409,4.54502,3.93625,1.2286,0.71602,0.47687,3.61355,1.09236,1.14696
2021-01-02 14:04:00,9,4.46195,4.36241,5.69557,2.50676,3.50661,3.48273,1.42891,0.45579,0.3445,4.37733,1.04014,1.20587
2021-01-02 14:04:00,9,4.59463,4.19501,5.95109,2.42398,4.90747,3.54158,1.43802,0.53699,0.429,4.55732,1.27246,1.36881
2021-01-02 14:04:00,9,4.96506,4.55979,5.60731,3.03401,7.86057,3.53351,1.13957,0.61299,0.40297,4.5892,1.05897,1.15733
2021-01-02 14:04:00,9,5.02928,4.52214,5.35966,3.19144,7.02859,3.69096,1.07861,0.64292,0.55981,3.79088,1.27052,1.07383
2021-01-02 14:04:00,9,4.92542,3.40654,4.66732,3.40078,5.14256,4.13826,1.69618,0.65942,0.70692,3.56484,1.03001,0.8578
2021-01-02 14:04:00,9,4.57739,3.10264,4.95324,3.14773,3.45569,4.04546,1.96874,0.5625,0.45918,2.68996,0.57079,0.83735
2021-01-02 14:04:00,9,4.69295,2.99438,5.67192,3.02329,5.44434,3.85714,1.38418,0.54783,0.39763,2.13506,0.55254,0.74393
2021-01-02 14:04:00,9,4.5366,5.01821,6.25095,3.25492,7.2131,3.94924,1.38266,0.65245,0.7559,4.72733,1.81044,4.56061
2021-01-02 14:04:00,9,4.54626,3.85638,5.50573,3.18575,7.27253,3.68708,1.22494,0.73191,0.65334,4.89846,1.46027,4.70317
2021-01-02 14:04:00,9,4.2437,3.49812,5.13347,3.21373,5.07924,4.16608,1.42493,0.55588,0.39671,3.6082,1.34551,5.10681
2021-01-02 14:05:00,9,4.49216,2.07904,4.48088,3.08753,3.53287,3.88189,1.67467,0.5648,0.40575,4.54786,3.10118,8.24276
2021-01-02 14:05:00,9,4.28735,3.12687,5.00914,2.67354,4.64133,3.87934,1.51075,0.74448,0.38113,2.50083,0.69244,0.98675
2021-01-02 14:05:00,9,4.35692,3.62081,5.62529,3.13765,7.46126,3.76056,1.08183,0.74608,0.6105,4.02644,0.76907,0.98386
2021-01-02 14:05:00,9,3.93186,3.57744,5.85616,3.28556,7.05671,3.31538,1.35997,0.55963,0.62033,1.41166,0.52975,0.90415
2021-01-02 14:05:00,9,4.62683,4.72342,5.65624,3.25621,5.85673,4.19537,1.83081,0.57459,0.54689,1.65465,0.71124,1.0451
2021-01-02 14:05:00,9,4.41317,3.32366,5.0258,3.15485,3.78242,4.0705,1.62416,0.49653,0.29043,1.19473,0.50809,0.7036
2021-01-02 14:05:00,9,4.76116,2.6261,4.55098,2.63438,4.84629,3.89406,1.10647,0.59864,0.38999,1.38705,0.4258,0.60568
2021-01-02 14:05:00,9,4.24879,2.74527,5.03829,2.77702,7.19697,4.15086,1.2178,0.58978,0.65858,2.06409,0.47983,0.52303
2021-01-02 14:05:00,9,4.65304,4.23605,5.69496,3.03178,7.6241,3.61359,1.56505,0.66253,0.68448,2.00762,0.40292,0.62392
2021-01-02 14:05:00,9,4.59884,4.55956,5.91802,2.93324,6.11778,4.18003,1.26736,0.48324,0.33753,1.83256,0.41663,0.65625
2021-01-02 14:05:00,9,4.5059,3.21375,5.33579,3.10323,4.27522,3.97731,1.59352,0.58805,0.43198,1.2361,0.59413,0.65738
2021-01-02 14:05:00,9,4.85563,3.90109,4.86912,2.88732,3.65716,4.17334,1.25786,0.74477,0.48577,1.20109,0.55236,0.64659
2021-01-02 14:05:00,9,4.76919,2.8661,4.48011,3.26522,6.37161,3.87876,1.05149,0.69818,0.66007,1.57653,0.38727,0.7289
2021-01-02 14:05:00,9,4.13109,2.2359,4.59352,3.26696,7.26449,3.92456,1.7041,0.60134,0.67254,1.35266,0.51045,0.82976
2021-01-02 14:05:00,9,4.42998,3.33441,5.3056,2.93183,6.54298,3.723,1.58225,0.6389,0.46927,1.36769,0.47541,0.65976
2021-01-02 14:05:00,9,4.80706,4.34503,5.753,2.95883,4.06498,3.99453,1.73201,0.58911,0.33666,1.59874,0.38647,0.52816
2021-01-02 14:05:00,9,4.44349,3.49811,5.21495,2.87735,4.86315,4.60518,1.16904,0.74902,0.7699,1.95485,0.43291,0.49959
2021-01-02 14:05:00,9,5.02366,3.43849,4.70135,2.82287,5.43184,4.25497,1.53219,0.79955,0.79101,2.47635,0.42968,0.5639
2021-01-02 14:05:00,9,4.56679,2.85729,4.26792,3.46998,6.94285,3.89589,1.55004,0.73409,0.45622,1.75546,0.40133,0.71711
2021-01-02 14:05:00,9,4.34336,2.28594,4.78204,3.01814,7.45692,3.58893,1.5249,0.46025,0.32841,1.49621,0.54466,0.73037
2021-01-02 14:05:00,9,4.9336,3.51845,5.31502,3.19851,4.66902,4.16628,1.31452,0.72526,0.55646,1.10884,0.53631,0.67739
2021-01-02 14:05:00,9,4.73915,4.16694,5.59299,2.96538,4.44032,4.65538,1.08594,0.58528,0.51601,1.08456,0.57051,0.64983
2021-01-02 14:05:00,9,4.29977,2.98068,4.95404,3.31848,6.00661,4.42856,1.22111,0.4868,0.66362,1.46215,0.44621,0.7175
2021-01-02 14:05:00,9,4.6597,3.42475,4.60726,3.19058,6.9102,3.54094,1.67332,0.60804,0.52987,1.18817,0.52868,0.66537
2021-01-02 14:05:00,9,4.88805,2.69395,4.08861,3.32516,6.63334,3.71228,1.48488,0.50626,0.38329,1.64244,0.51515,0.61201
